,IP,time
3395,209.17.114.7,3938705
3396,24.183.21.30,3938734
3397,50.16.19.13,3938717
3398,108.178.13.2,3938700
3399,108.178.13.2,3938700
3400,110.170.125.,3938702
3401,46.105.14.53,3938757
3402,173.11.136.1,3938700
3403,173.11.136.1,3938700
3404,173.11.136.1,3938700
3405,173.11.136.1,3938700
3406,173.11.136.1,3938700
3407,173.11.136.1,3938700
3408,173.11.136.1,3938700
3409,173.11.136.1,3938700
3410,173.11.136.1,3938700
3411,108.174.55.2,3938700
3412,180.180.100.,3938700
3413,180.180.100.,3938700
3414,117.28.234.6,3938702
3415,117.28.234.6,3938700
3416,117.28.234.6,3938701
3417,117.28.234.6,3938703
3418,117.28.234.6,3938701
3419,117.28.234.6,3938700
3420,119.147.146.,3938700
3421,178.32.216.1,3938700
3422,178.32.216.1,3938700
3423,201.26.152.2,3938700
3424,201.26.152.2,3938700
3425,201.26.152.2,3938700
3426,201.26.152.2,3938700
3427,201.26.152.2,3938700
3428,201.26.152.2,3938700
3429,201.26.152.2,3938700
3430,201.26.152.2,3938700
3431,201.26.152.2,3938700
3432,201.26.152.2,3938700
3433,201.26.152.2,3938700
3434,201.26.152.2,3942300
3435,201.26.152.2,3942300
3436,74.125.176.8,3942302
3437,46.105.14.53,3942356
3438,216.152.243.,3942300
3439,216.152.243.,3942300
3440,80.237.234.1,3942300
3441,66.249.73.13,3942305
3442,88.120.89.50,3942316
3443,88.120.89.50,3942301
3444,88.120.89.50,3942338
3445,88.120.89.50,3942334
3446,88.120.89.50,3942343
3447,68.180.224.2,3942300
3448,88.120.89.50,3942315
3449,88.120.89.50,3942305
3450,88.120.89.50,3942323
3451,88.120.89.50,3942337
3452,88.120.89.50,3942341
3453,88.120.89.50,3942334
3454,107.170.40.2,3942300
3455,66.249.73.13,3942304
3456,199.30.20.11,3942306
3457,199.30.20.11,3942357
3458,88.120.89.50,3942358
3459,88.120.89.50,3942319
3460,217.69.133.2,3942300
3461,217.69.133.7,3942300
3462,207.241.237.,3942300
3463,46.105.14.53,3942350
3464,201.26.152.2,3942300
3465,201.26.152.2,3942300
3466,201.26.152.2,3942300
3467,201.26.152.2,3942300
3468,201.26.152.2,3942300
3469,66.249.73.13,3942304
3470,66.249.73.13,3942304
3471,208.93.0.48,3942346
3472,88.120.89.50,3942336
3473,88.120.89.50,3942302
3474,88.120.89.50,3942354
3475,88.120.89.50,3942307
3476,88.120.89.50,3942303
3477,88.120.89.50,3942317
3478,88.120.89.50,3942319
3479,88.120.89.50,3942306
3480,88.120.89.50,3942319
3481,88.120.89.50,3942331
3482,88.120.89.50,3942349
3483,208.91.156.1,3942302
3484,91.236.75.26,3942330
3485,88.120.89.50,3942352
3486,88.120.89.50,3942311
3487,88.120.89.50,3942335
3488,157.56.92.14,3942305
3489,66.249.73.13,3942301
3490,203.116.59.1,3942304
3491,23.105.131.1,3942300
3492,189.214.42.1,3942300
3493,189.214.42.1,3942300
3494,189.214.42.1,3942300
3495,189.214.42.1,3942300
3496,189.214.42.1,3942300
3497,189.214.42.1,3942300
3498,119.36.179.1,3942300
3499,119.36.179.1,3942300
3500,119.36.179.1,3942300
3501,119.36.179.1,3942300
3502,119.36.179.1,3942300
3503,119.36.179.1,3942300
3504,208.43.255.3,3942302
3505,208.43.255.3,3942302
3506,119.36.179.1,3942300
3507,211.150.124.,3942300
3508,46.105.14.53,3942341
3509,118.169.39.2,3942303
3510,68.115.79.12,3942303
3511,66.249.73.13,3942301
3512,116.212.243.,3942300
3513,50.16.19.13,3942351
3514,50.2.225.180,3942340
3515,50.2.225.180,3942313
3516,210.13.83.18,3942328
3517,210.13.83.18,3942355
3518,210.13.83.18,3942313
3519,210.13.83.18,3942321
3520,210.13.83.18,3942306
3521,210.13.83.18,3942307
3522,210.13.83.18,3942336
3523,210.13.83.18,3942347
3524,210.13.83.18,3942316
3525,210.13.83.18,3942309
3526,210.13.83.18,3942339
3527,210.13.83.18,3942328
3528,210.13.83.18,3942300
3529,210.13.83.18,3942303
3530,210.13.83.18,3942317
3531,210.13.83.18,3942323
3532,210.13.83.18,3942346
3533,210.13.83.18,3942321
3534,210.13.83.18,3942337
3535,210.13.83.18,3942304
3536,210.13.83.18,3942335
3537,210.13.83.18,3942352
3538,210.13.83.18,3942328
3539,210.13.83.18,3942347
3540,210.13.83.18,3942317
3541,210.13.83.18,3942315
3542,54.246.137.2,3942300
3543,210.13.83.18,3942338
3544,210.13.83.18,3942341
3545,210.13.83.18,3942326
3546,210.13.83.18,3942335
3547,210.13.83.18,3942359
3548,210.13.83.18,3942306
3549,210.13.83.18,3942337
3550,209.85.238.1,3942300
3551,66.49.182.14,3942300
3552,81.170.148.1,3942300
3553,81.170.148.1,3942300
3554,81.170.148.1,3942300
3555,81.170.148.1,3942300
3556,81.170.148.1,3942300
3557,81.170.148.1,3942300
3558,112.216.234.,3942300
3559,176.92.75.62,3942317
3560,176.92.75.62,3942352
3561,46.105.14.53,3942304
3562,180.76.6.151,3942334
3563,66.249.73.13,3942301
3564,89.68.134.81,3942332
3565,89.68.134.81,3942328
3566,89.68.134.81,3942355
3567,89.68.134.81,3945948
3568,89.68.134.81,3945930
3569,89.68.134.81,3945918
3570,74.125.40.21,3945935
3571,2.51.241.128,3945938
3572,117.28.234.6,3945904
3573,66.249.73.13,3945903
3574,203.84.135.1,3945900
3575,203.84.135.1,3945900
3576,203.84.135.1,3945900
3577,203.84.135.1,3945900
3578,203.84.135.1,3945900
3579,203.84.135.1,3945900
3580,96.242.86.11,3945905
3581,96.242.86.11,3945903
3582,198.46.149.1,3945900
3583,198.46.149.1,3945900
3584,210.13.83.18,3945910
3585,89.68.134.81,3945958
3586,210.13.83.18,3945910
3587,210.13.83.18,3945939
3588,210.13.83.18,3945934
3589,210.13.83.18,3945900
3590,210.13.83.18,3945933
3591,54.246.137.2,3945900
3592,210.13.83.18,3945952
3593,199.16.156.1,3945900
3594,199.16.156.1,3945900
3595,180.166.130.,3945900
3596,180.166.130.,3945900
3597,180.166.130.,3945900
3598,180.166.130.,3945900
3599,180.166.130.,3945900
3600,180.166.130.,3945900
3601,66.249.73.13,3945900
3602,46.105.14.53,3945956
3603,123.125.71.8,3945905
3604,201.141.65.1,3945900
3605,157.55.32.84,3945921
3606,66.249.73.13,3945900
3607,46.105.14.53,3945941
3608,199.30.22.61,3945926
3609,190.239.74.1,3945901
3610,66.249.73.13,3945902
3611,184.22.115.7,3945900
3612,184.22.115.7,3945905
3613,157.55.35.80,3945930
3614,117.7.102.10,3945903
3615,5.39.15.151,3945929
3616,5.39.15.151,3945922
3617,81.142.35.15,3945901
3618,81.142.35.15,3945905
3619,81.142.35.15,3945905
3620,81.142.35.15,3945904
3621,81.142.35.15,3945901
3622,81.142.35.15,3945901
3623,213.5.179.37,3945926
3624,114.141.164.,3945900
3625,114.141.164.,3945900
3626,114.141.164.,3945900
3627,114.141.164.,3945900
3628,114.141.164.,3945900
3629,114.141.164.,3945900
3630,209.85.238.1,3945900
3631,180.153.206.,3945900
3632,180.153.206.,3945900
3633,66.249.73.13,3945905
3634,50.16.19.13,3945928
3635,193.238.231.,3945900
3636,157.55.33.10,3945904
3637,46.105.14.53,3945927
3638,216.14.102.1,3945903
3639,66.249.73.13,3945902
3640,74.207.228.1,3945904
3641,208.115.113.,3945900
3642,74.125.176.1,3945900
3643,99.101.69.97,3945936
3644,99.101.69.97,3945922
3645,99.101.69.97,3945917
3646,99.101.69.97,3945926
3647,99.101.69.97,3945940
3648,66.249.73.13,3945901
3649,208.50.255.3,3945900
3650,208.50.255.3,3945901
3651,46.105.14.53,3945917
3652,122.248.149.,3945900
3653,122.248.149.,3945900
3654,208.91.156.1,3945900
3655,14.203.126.7,3945903
3656,118.97.174.1,3945900
3657,118.97.174.1,3945900
3658,118.97.174.1,3945900
3659,118.97.174.1,3945900
3660,118.97.174.1,3945900
3661,219.89.193.1,3945900
3662,118.97.174.1,3945900
3663,180.76.5.143,3945934
3664,46.105.14.53,3945920
3665,94.228.34.23,3945903
3666,94.228.34.23,3945901
3667,128.61.85.15,3945911
3668,128.61.85.15,3945955
3669,128.61.85.15,3945907
3670,128.61.85.15,3945937
3671,128.61.85.15,3945944
3672,128.61.85.15,3945958
3673,122.167.215.,3945900
3674,122.167.215.,3945900
3675,122.167.215.,3945900
3676,122.167.215.,3945900
3677,128.61.85.15,3945943
3678,66.249.73.13,3945905
3679,37.241.118.2,3945900
3680,118.97.174.1,3945900
3681,66.249.80.12,3949500
3682,106.187.98.1,3949500
3683,107.170.40.2,3949500
3684,180.76.6.144,3949557
3685,125.236.205.,3949500
3686,50.16.19.13,3949517
3687,46.105.14.53,3949520
3688,209.85.238.1,3949500
3689,66.249.73.13,3949502
3690,114.141.164.,3949500
3691,66.249.73.13,3949505
3692,70.112.152.5,3949505
3693,70.112.152.5,3949501
3694,70.112.152.5,3949501
3695,70.112.152.5,3949502
3696,70.112.152.5,3949501
3697,70.112.152.5,3949504
3698,117.244.105.,3949500
3699,74.125.19.21,3949505
3700,46.105.14.53,3949505
3701,217.116.157.,3949500
3702,217.116.157.,3949500
3703,217.116.157.,3949500
3704,217.116.157.,3949500
3705,217.116.157.,3949500
3706,217.116.157.,3949500
3707,217.116.157.,3949500
3708,124.35.244.2,3949524
3709,166.37.114.5,3949502
3710,166.37.114.5,3949504
3711,166.37.114.5,3949501
3712,166.37.114.5,3949505
3713,166.37.114.5,3949502
3714,166.37.114.5,3949505
3715,70.83.251.18,3949502
3716,70.83.251.18,3949503
3717,70.83.251.18,3949500
3718,70.83.251.18,3949505
3719,70.83.251.18,3949503
3720,70.83.251.18,3949500
3721,210.246.47.7,3949502
3722,46.105.14.53,3949520
3723,209.17.114.7,3949503
3724,189.148.62.3,3949502
3725,117.192.147.,3949500
3726,74.105.15.18,3949503
3727,74.105.15.18,3949505
3728,74.105.15.18,3949501
3729,74.105.15.18,3949500
3730,74.105.15.18,3949504
3731,180.76.5.143,3949529
3732,70.83.251.18,3949502
3733,46.105.14.53,3949519
3734,50.16.19.13,3949523
3735,89.68.134.81,3949550
3736,14.1.42.114,3949508
3737,180.76.5.193,3949541
3738,188.250.157.,3949500
3739,188.250.157.,3949500
3740,188.250.157.,3949500
3741,188.250.157.,3949500
3742,188.250.157.,3949500
3743,188.250.157.,3949500
3744,199.16.156.1,3949500
3745,199.16.156.1,3949500
3746,198.46.149.1,3949500
3747,198.46.149.1,3949500
3748,94.23.164.13,3949504
3749,203.219.2.2,3949551
3750,203.219.2.2,3949510
3751,203.219.2.2,3949520
3752,203.219.2.2,3949545
3753,203.219.2.2,3949538
3754,203.219.2.2,3949507
3755,94.23.164.13,3949504
3756,66.249.73.13,3949503
3757,46.105.14.53,3949525
3758,74.125.176.1,3949500
3759,208.91.156.1,3949502
3760,108.174.55.2,3949500
3761,125.239.81.2,3949500
3762,49.224.226.1,3949500
3763,80.133.249.2,3949500
3764,80.133.249.2,3949500
3765,80.133.249.2,3949500
3766,80.133.249.2,3949500
3767,80.133.249.2,3949500
3768,80.133.249.2,3949500
3769,66.249.73.13,3949502
3770,203.173.241.,3949500
3771,50.8.159.176,3949514
3772,50.8.159.176,3949518
3773,50.8.159.176,3949520
3774,50.8.159.176,3949554
3775,50.8.159.176,3949503
3776,50.8.159.176,3949524
3777,50.8.159.176,3949540
3778,46.105.14.53,3949555
3779,70.83.251.18,3949502
3780,70.83.251.18,3949501
3781,70.83.251.18,3949503
3782,70.83.251.18,3949500
3783,70.83.251.18,3949501
3784,50.158.157.8,3949504
3785,50.158.157.8,3949504
3786,50.158.157.8,3949505
3787,50.158.157.8,3949503
3788,50.158.157.8,3949500
3789,50.158.157.8,3949504
3790,50.158.157.8,3949505
3791,203.211.107.,3949500
3792,204.19.246.3,3949500
3793,68.8.191.88,3949527
3794,66.249.73.13,3949502
3795,70.83.251.18,3949503
3796,70.83.251.18,3949502
3797,70.83.251.18,3949504
3798,70.83.251.18,3949503
3799,70.83.251.18,3949505
3800,66.249.73.13,3949503
3801,180.76.5.118,3949551
3802,46.105.14.53,3949552
3803,70.83.251.18,3949505
3804,70.83.251.18,3949505
3805,70.83.251.18,3949500
3806,70.83.251.18,3949505
3807,70.83.251.18,3949503
3808,70.109.45.64,3949550
3809,70.109.45.64,3949520
3810,70.109.45.64,3949530
3811,70.109.45.64,3949551
3812,70.109.45.64,3949529
3813,70.109.45.64,3953113
3814,50.16.19.13,3953130
3815,212.90.148.1,3953100
3816,199.59.148.2,3953100
3817,199.59.148.2,3953100
3818,50.97.97.54,3953128
3819,209.85.238.1,3953100
3820,209.85.238.1,3953100
3821,66.249.73.13,3953101
3822,203.82.66.23,3953105
3823,66.249.73.13,3953101
3824,46.105.14.53,3953127
3825,69.165.204.1,3953100
3826,203.173.130.,3953100
3827,122.60.77.19,3953103
3828,42.156.136.4,3953105
3829,208.71.68.12,3953104
3830,65.55.215.23,3953100
3831,208.43.255.2,3953102
3832,65.55.215.23,3953102
3833,65.55.215.23,3953104
3834,208.43.255.2,3953104
3835,208.43.255.2,3953101
3836,107.170.40.2,3953100
3837,208.43.255.2,3953105
3838,74.125.176.1,3953100
3839,66.249.73.13,3953104
3840,65.55.215.24,3953103
3841,65.55.215.24,3953102
3842,65.55.215.24,3953100
3843,50.158.157.8,3953100
3844,46.105.14.53,3953142
3845,92.230.101.4,3953103
3846,92.230.101.4,3953104
3847,180.76.6.66,3953159
3848,131.253.24.4,3953102
3849,5.39.4.211 -,3953153
3850,199.74.99.15,3953104
3851,67.215.172.1,3953103
3852,180.76.5.22,3953143
3853,66.249.73.13,3953102
3854,69.167.81.12,3953104
3855,69.167.81.12,3953103
3856,46.105.14.53,3953124
3857,76.164.234.1,3953100
3858,76.164.234.1,3953100
3859,176.92.75.62,3953133
3860,176.92.75.62,3953150
3861,50.16.19.13,3953113
3862,68.180.224.2,3953100
3863,68.180.224.2,3953100
3864,176.181.182.,3953100
3865,176.181.182.,3953100
3866,68.13.110.15,3953101
3867,68.13.110.15,3953102
3868,68.13.110.15,3953105
3869,68.13.110.15,3953105
3870,68.13.110.15,3953104
3871,68.13.110.15,3953103
3872,66.249.73.13,3953105
3873,141.0.10.123,3953153
3874,122.61.197.1,3953100
3875,46.105.14.53,3953104
3876,208.91.156.1,3953100
3877,211.9.44.193,3953106
3878,211.9.44.193,3953135
3879,211.9.44.193,3953107
3880,211.9.44.193,3953151
3881,211.9.44.193,3953127
3882,211.9.44.193,3953106
3883,66.249.73.13,3953105
3884,75.144.62.18,3953102
3885,75.144.62.18,3953102
3886,75.144.62.18,3953103
3887,75.144.62.18,3953104
3888,75.144.62.18,3953104
3889,199.116.117.,3953100
3890,74.125.19.82,3953152
3891,46.105.14.53,3953123
3892,65.55.215.37,3953130
3893,65.55.215.37,3953124
3894,203.173.241.,3953100
3895,66.249.73.13,3953101
3896,180.76.5.145,3953114
3897,68.180.224.2,3953100
3898,46.105.14.53,3953139
3899,208.43.255.2,3953105
3900,208.43.255.2,3953102
3901,208.43.255.2,3953102
3902,208.43.255.2,3953104
3903,208.43.255.2,3953100
3904,207.158.15.1,3953100
3905,76.167.133.1,3953100
3906,216.14.198.5,3953101
3907,216.14.198.5,3953103
3908,216.14.198.5,3953103
3909,216.14.198.5,3953105
3910,76.167.133.1,3953100
3911,76.167.133.1,3953100
3912,76.167.133.1,3953100
3913,216.14.198.5,3953103
3914,216.14.198.5,3953104
3915,216.14.198.5,3953102
3916,216.14.198.5,3953104
3917,76.167.133.1,3953100
3918,76.167.133.1,3953100
3919,83.252.13.79,3953128
3920,209.85.238.1,3953100
3921,122.56.232.1,3953100
3922,50.16.19.13,3953135
3923,198.46.149.1,3953100
3924,198.46.149.1,3953100
3925,27.252.40.14,3953103
3926,81.198.20.11,3953151
3927,81.198.20.11,3953114
3928,180.76.6.130,3953153
3929,212.90.148.1,3953100
3930,46.105.14.53,3953154
3931,8.8.178.123,3953121
3932,110.143.13.2,3953100
3933,122.57.207.1,3953100
3934,174.51.6.146,3953142
3935,174.51.6.146,3953151
3936,174.51.6.146,3956734
3937,174.51.6.146,3956736
3938,174.51.6.146,3956700
3939,174.51.6.146,3956743
3940,184.162.26.1,3956700
3941,184.162.26.1,3956700
3942,184.162.26.1,3956700
3943,184.162.26.1,3956700
3944,184.162.26.1,3956700
3945,184.162.26.1,3956700
3946,184.162.26.1,3956700
3947,184.162.26.1,3956700
3948,120.202.255.,3956700
3949,46.105.14.53,3956737
3950,68.180.224.2,3956700
3951,74.125.176.1,3956700
3952,65.19.138.33,3956743
3953,180.76.5.147,3956746
3954,46.105.14.53,3956747
3955,203.173.194.,3956700
3956,68.180.224.2,3956700
3957,107.170.40.1,3956700
3958,2.179.147.24,3956705
3959,209.85.238.1,3956700
3960,50.16.19.13,3956752
3961,66.249.73.13,3956705
3962,46.105.14.53,3956744
3963,128.61.92.96,3956702
3964,128.61.92.96,3956744
3965,175.143.7.57,3956709
3966,211.25.11.99,3956703
3967,211.25.11.99,3956714
3968,175.143.7.57,3956750
3969,211.25.11.99,3956733
3970,210.19.254.1,3956700
3971,175.143.7.57,3956729
3972,27.251.237.1,3956700
3973,208.91.156.1,3956700
3974,27.251.237.1,3956700
3975,209.85.238.1,3956700
3976,115.112.80.9,3956704
3977,115.112.80.9,3956701
3978,115.112.80.9,3956700
3979,115.112.80.9,3956704
3980,115.112.80.9,3956702
3981,115.112.80.9,3956701
3982,208.43.255.2,3956705
3983,208.43.255.2,3956704
3984,208.43.255.2,3956705
3985,46.105.14.53,3956758
3986,208.43.255.2,3956705
3987,219.64.34.68,3956715
3988,219.64.34.68,3956721
3989,219.64.34.68,3956748
3990,219.64.34.68,3956749
3991,219.64.34.68,3956746
3992,219.64.34.68,3956757
3993,219.64.34.68,3956752
3994,219.64.34.68,3956700
3995,219.64.34.68,3956737
3996,219.64.34.68,3956748
3997,219.64.34.68,3956749
3998,219.64.34.68,3956727
3999,219.64.34.68,3956751
4000,219.64.34.68,3956734
4001,219.64.34.68,3956704
4002,219.64.34.68,3956702
4003,219.64.34.68,3956745
4004,219.64.34.68,3956732
4005,219.64.34.68,3956718
4006,219.64.34.68,3956725
4007,219.64.34.68,3956715
4008,219.64.34.68,3956749
4009,219.64.34.68,3956744
4010,219.64.34.68,3956710
4011,219.64.34.68,3956704
4012,219.64.34.68,3956726
4013,219.64.34.68,3956759
4014,219.64.34.68,3956733
4015,188.159.245.,3956700
4016,219.64.34.68,3956709
4017,219.64.34.68,3956717
4018,219.64.34.68,3956732
4019,219.64.34.68,3956715
4020,116.50.181.5,3956726
4021,116.50.181.5,3956709
4022,116.50.181.5,3956757
4023,116.50.181.5,3956738
4024,116.50.181.5,3956720
4025,116.50.181.5,3956732
4026,63.223.125.1,3956700
4027,63.223.125.1,3956700
4028,46.161.41.24,3956746
4029,219.64.34.68,3956714
4030,66.249.73.13,3956701
4031,180.76.5.204,3956749
4032,66.6.147.80,3956744
4033,66.6.147.80,3956728
4034,66.6.147.80,3956716
4035,66.6.147.80,3956732
4036,66.6.147.80,3956734
4037,66.6.147.80,3956706
4038,74.125.176.1,3956700
4039,103.247.192.,3956704
4040,91.207.7.78,3956750
4041,66.6.147.80,3956717
4042,66.6.147.80,3956749
4043,66.6.147.80,3956746
4044,180.76.5.26,3956704
4045,66.6.147.80,3956745
4046,66.6.147.80,3956741
4047,66.6.147.80,3956718
4048,198.143.155.,3956700
4049,198.143.155.,3960300
4050,59.163.27.11,3960331
4051,59.163.27.11,3960302
4052,59.163.27.11,3960337
4053,59.163.27.11,3960317
4054,59.163.27.11,3960305
4055,59.163.27.11,3960342
4056,59.163.27.11,3960326
4057,59.163.27.11,3960355
4058,59.163.27.11,3960331
4059,59.163.27.11,3960333
4060,59.163.27.11,3960327
4061,59.163.27.11,3960326
4062,59.163.27.11,3960301
4063,59.163.27.11,3960348
4064,59.163.27.11,3960345
4065,59.163.27.11,3960322
4066,59.163.27.11,3960354
4067,59.163.27.11,3960309
4068,59.163.27.11,3960315
4069,59.163.27.11,3960314
4070,59.163.27.11,3960340
4071,59.163.27.11,3960354
4072,59.163.27.11,3960342
4073,59.163.27.11,3960356
4074,59.163.27.11,3960353
4075,59.163.27.11,3960354
4076,59.163.27.11,3960352
4077,59.163.27.11,3960318
4078,59.163.27.11,3960302
4079,59.163.27.11,3960307
4080,59.163.27.11,3960302
4081,46.105.14.53,3960350
4082,31.208.44.20,3960305
4083,31.208.44.20,3960303
4084,31.208.44.20,3960303
4085,31.208.44.20,3960303
4086,31.208.44.20,3960304
4087,31.208.44.20,3960303
4088,31.208.44.20,3960304
4089,31.208.44.20,3960304
4090,131.253.24.1,3960300
4091,59.163.27.11,3960352
4092,100.43.83.13,3960304
4093,209.85.238.1,3960300
4094,108.174.55.2,3960300
4095,208.43.255.2,3960305
4096,208.43.255.2,3960301
4097,128.61.92.96,3960346
4098,128.61.92.96,3960318
4099,128.61.92.96,3960304
4100,128.61.92.96,3960352
4101,128.61.92.96,3960309
4102,27.251.237.1,3960300
4103,27.251.237.1,3960300
4104,27.251.237.1,3960300
4105,27.251.237.1,3960300
4106,27.251.237.1,3960300
4107,209.85.238.1,3960300
4108,59.163.27.11,3960322
4109,143.233.204.,3960300
4110,143.233.204.,3960300
4111,143.233.204.,3960300
4112,46.105.14.53,3960328
4113,50.16.19.13,3960335
4114,66.249.73.13,3960300
4115,66.249.73.18,3960300
4116,203.173.241.,3960300
4117,68.180.224.2,3960300
4118,91.207.8.61,3960337
4119,91.207.8.61,3960354
4120,31.208.44.20,3960302
4121,66.249.73.13,3960304
4122,208.115.111.,3960300
4123,37.59.47.177,3960300
4124,46.105.14.53,3960332
4125,110.143.13.2,3960300
4126,66.249.73.13,3960300
4127,188.253.16.2,3960300
4128,180.76.6.146,3960300
4129,74.125.176.8,3960304
4130,46.105.14.53,3960359
4131,189.170.95.1,3960300
4132,75.161.167.7,3960304
4133,75.161.167.7,3960304
4134,75.161.167.7,3960304
4135,75.161.167.7,3960305
4136,75.161.167.7,3960301
4137,75.161.167.7,3960303
4138,220.181.108.,3960300
4139,183.82.101.5,3960300
4140,198.46.149.1,3960300
4141,198.46.149.1,3960300
4142,46.4.101.88,3960321
4143,46.4.101.88,3960314
4144,192.118.118.,3960303
4145,192.118.118.,3960300
4146,192.118.118.,3960303
4147,192.118.118.,3960304
4148,192.118.118.,3960302
4149,192.118.118.,3960302
4150,192.118.118.,3960300
4151,80.108.25.23,3960305
